id,SalePrice
1461,115144.21988943865
1462,149229.5661578568
1463,175069.47175463682
1464,198994.69989340234
1465,197518.07076791293
1466,170315.70347252523
1467,183034.50416280885
1468,163610.38300504175
1469,192287.74302929707
1470,121575.25877693784
1471,172010.941426854
1472,101942.59371842635
1473,95644.43448557712
1474,144026.27315418917
1475,113096.80033025626
1476,359702.1772960356
1477,248563.26387313002
1478,303359.3152312714
1479,306792.3404666702
1480,504526.7487031107
1481,333638.8141013362
1482,214472.9001422237
1483,171239.48573671753
1484,166182.8460997172
1485,192400.85346480238
1486,189726.12279462785
1487,340067.035149739
1488,231189.60682441
1489,188288.32619972317
1490,238913.39647421887
1491,192643.41643734815
1492,92870.85412506992
1493,188091.6986465265
1494,292952.8390956582
1495,283904.58553127036
1496,232482.5666181813
1497,178974.2184933141
1498,190660.53300681576
1499,167176.931151077
1500,161635.48775086744
1501,175639.2648840576
1502,154751.53143288774
1503,298388.3390585609
1504,248651.670144459
1505,229499.2546386857
1506,188979.28039925985
1507,246916.0338067257
1508,191675.74218453295
1509,157785.09424680774
1510,146582.77555774595
1511,164103.72194365133
1512,171814.74942335224
1513,150043.1857453473
1514,154680.29641037984
1515,188202.65645931862
1516,150546.59744926164
1517,167463.04536071376
1518,129532.10975546628
1519,205356.4593903637
1520,127278.95936893995
1521,128262.88455926493
1522,172882.695036028
1523,114352.65304243664
1524,119532.72695448907
1525,118054.4840475405
1526,109588.20680452503
1527,110538.4506503341
1528,133943.03768446477
1529,154621.5464794187
1530,208466.4141910557
1531,118511.22402582978
1532,99135.364218336
1533,145398.42755686204
1534,123819.65920527226
1535,137197.83801202208
1536,107168.5321428573
1537,58079.78117970298
1538,144152.437561861
1539,183403.73960626044
1540,82888.7366214915
1541,131481.13804574677
1542,140493.76028445567
1543,173631.02631921036
1544,90001.532242624
1545,116049.43326982374
1546,139003.72098329559
1547,130498.820124719
1548,138334.63356679145
1549,124485.56118531378
1550,134324.44611165172
1551,105982.01422771157
1552,142141.26888198504
1553,135374.34155253143
1554,123454.57554989037
1555,152506.1810485286
1556,87956.40729192217
1557,106059.79241976861
1558,106353.52848483156
1559,60746.890113024376
1560,132911.9925847054
1561,110980.74157523189
1562,133098.84983906292
1563,122178.9088044258
1564,155686.93244391255
1565,144668.2645754518
1566,230769.84009634808
1567,81328.9229322461
1568,245291.1349007611
1569,124229.80610542605
1570,135121.77906873537
1571,110153.41167903933
1572,135872.98229143117
1573,220380.36092531623
1574,116384.18492143818
1575,234012.7242720307
1576,242242.8039354724
1577,180520.15260444203
1578,143651.67774076946
1579,142963.55257511738
1580,196210.35157144646
1581,157251.2072864856
1582,130552.57892771381
1583,288277.29217495077
1584,220512.12067452405
1585,138817.46704959212
1586,81584.31179083035
1587,110559.68751731367
1588,151110.72253396918
1589,95860.53382755746
1590,132790.25569228586
1591,91079.55674449338
1592,114606.1948640212
1593,137322.90897658348
1594,133543.00589891936
1595,107851.58808333446
1596,217419.86211633898
1597,200694.3068207553
1598,225807.68883743486
1599,162894.861070597
1600,154424.88436567344
1601,71980.59733781844
1602,115478.30957478422
1603,68161.87412507468
1604,259488.90997281545
1605,236007.8416362995
1606,167687.55723135598
1607,180284.79451612846
1608,220239.02787426853
1609,180463.50934261098
1610,152261.97867523742
1611,136295.1929823134
1612,167889.82546130233
1613,164063.30348602496
1614,124109.0474247387
1615,91079.11390645288
1616,78880.59828460644
1617,93738.81475727206
1618,140144.66437666153
1619,147811.7467187251
1620,158175.14447665686
1621,128923.66509518246
1622,149957.5489233522
1623,251350.62993947807
1624,200737.0079645114
1625,115616.39716514834
1626,171119.87446655252
1627,190972.8197715116
1628,274737.9614114437
1629,181204.6445929184
1630,352921.5004331074
