id,SalePrice
1461,1.2636457828793417
1462,1.2695396319951981
1463,1.2727153114131098
1464,1.275465558923047
1465,1.2752435735776888
1466,1.2721610656585862
1467,1.2734516639347624
1468,1.2713120897524328
1469,1.2746144741977732
1470,1.2649060452862657
1471,1.2716546078593503
1472,1.2607204694622898
1473,1.2594170288936288
1474,1.2682530574665147
1475,1.2629314626503199
1476,1.2876539914116711
1477,1.2802018542707099
1478,1.2845043072064741
1479,1.284763173653799
1480,1.294568239017034
1481,1.2865630176599665
1482,1.2770615844965914
1483,1.2721909314287172
1484,1.2714474590503604
1485,1.2747920799744372
1486,1.2742426473275068
1487,1.2869579675483676
1488,1.2782680339110406
1489,1.2741877477545993
1490,1.2792654017554876
1491,1.274649983971842
1492,1.2587757999251978
1493,1.2739160484987049
1494,1.2836128967318814
1495,1.2829749810265387
1496,1.2784699487368216
1497,1.2732519494576218
1498,1.2756091782386436
1499,1.2720583424616536
1500,1.271293447795435
1501,1.2726592110142552
1502,1.2699502242728238
1503,1.284174495171458
1504,1.2802225849043642
1505,1.278539008206999
1506,1.2743259522321426
1507,1.2797717599588707
1508,1.274745997587007
1509,1.2702875117929107
1510,1.2690072962651122
1511,1.2722793787512798
1512,1.2721149664304756
1513,1.2691458179142678
1514,1.2703028266184817
1515,1.2738725062106477
1516,1.2694344787919978
1517,1.271476161152933
1518,1.2663188018142963
1519,1.2756356522027739
1520,1.2659199418817364
1521,1.266058003285309
1522,1.2721350345680917
1523,1.2637773833716055
1524,1.264395935292213
1525,1.264017243997103
1526,1.2627806187568131
1527,1.2628924138426765
1528,1.266397804171009
1529,1.2705266289195043
1530,1.2765465757720806
1531,1.264575762909013
1532,1.259865157827762
1533,1.2686563840480676
1534,1.2650708619374234
1535,1.2670551754967416
1536,1.2620292410319078
1537,1.2476195061369242
1538,1.268489911217822
1539,1.2736890592745005
1540,1.2544615765217875
1541,1.2666771666394916
1542,1.2684772528122885
1543,1.272492801706134
1544,1.257911997070047
1545,1.263783890659372
1546,1.2680356308510266
1547,1.2668545458405753
1548,1.2676247360513289
1549,1.26535779967174
1550,1.2670633062951215
1551,1.2613748966886924
