id,SalePrice
1461,11.672911013018055
1462,11.908271724526733
1463,12.072567201372049
1464,12.202481698347242
1465,12.178073192676482
1466,12.053205393131282
1467,12.131306756138754
1468,12.012260991463346
1469,12.16184944292591
1470,11.70313460396896
1471,12.065476601642166
1472,11.55890774448751
1473,11.49284525247566
1474,11.889740173774175
1475,11.663029001991406
1476,12.765753192937403
1477,12.411706398492832
1478,12.609454483773648
1479,12.600031677562889
1480,13.098802203759666
1481,12.69575770426877
1482,12.260576636397602
1483,12.055282614652624
1484,12.018790162204551
1485,12.159778616079556
1486,12.169994387785325
1487,12.735547814021908
1488,12.357614245172382
1489,12.130527329313487
1490,12.360434989270244
1491,12.17271950247825
1492,11.452680440648107
1493,12.16244148726722
1494,12.584662787209922
1495,12.560833025447021
1496,12.31774891161081
1497,12.087605936891777
1498,12.131448807019048
1499,12.021857393474193
1500,11.975308093483557
1501,12.036315794150454
1502,11.934085387688132
1503,12.594026642527231
1504,12.411812837359372
1505,12.329944388223776
1506,12.137541426316991
1507,12.406381453016046
1508,12.155909964067405
1509,11.964248180768616
1510,11.873107688413779
1511,11.987258025910407
1512,12.042793253981529
1513,11.905042045055058
1514,11.95793482761961
1515,12.156126283949174
1516,11.919635264093365
1517,12.016858341653181
1518,11.781702589677648
1519,12.237799737447522
1520,11.743238293814217
1521,11.752133118796287
1522,12.053330173359331
1523,11.629361099212094
1524,11.686989542474361
1525,11.678019259789682
1526,11.592389370748448
1527,11.596623802774259
1528,11.83499633712484
1529,11.921093915521451
1530,12.268827782690089
1531,11.657940941230002
1532,11.500870297378324
1533,11.885497237950114
1534,11.737661138210694
1535,11.855239848808047
1536,11.591060498178418
1537,11.018615484861984
1538,11.926175607373654
1539,12.121101383802516
1540,11.325008568676335
1541,11.802708004981746
1542,11.861051444576121
1543,12.075373113635933
1544,11.410072661149975
1545,11.67970770679388
1546,11.826508003613803
1547,11.796097151373617
1548,11.834137920221956
1549,11.724078344657734
1550,11.779180161536445
1551,11.588509587758862
1552,11.831601173097933
1553,11.818922425108095
1554,11.737246666295894
1555,11.931578110136385
1556,11.401324949609153
1557,11.543295940226002
1558,11.577772840753713
1559,11.094041055977586
1560,11.7687479055617
